MIDAS,Lake,Town,Station,Date,Depth,Type,Color_Method,Parameter,Value,Method,Units
3424,Moose Pond,Waterford,1,2011-06-06T00:00:00Z,8,C,H,pH,6.75,NA,NA
3424,Moose Pond,Waterford,1,2011-06-06T00:00:00Z,8,C,H,Color,15,A,SPU
3424,Moose Pond,Waterford,1,2011-06-06T00:00:00Z,8,C,H,Conductivity,15,L,uS
3424,Moose Pond,Waterford,1,2011-06-06T00:00:00Z,8,C,H,Alkalinity,7.5,B,mg/l
3424,Moose Pond,Waterford,1,2011-06-06T00:00:00Z,8,C,H,Color,15,T,SPU
3382,Tricky Pond,Naples,1,2011-06-07T00:00:00Z,10,C,H,pH,6.75,NA,NA
3382,Tricky Pond,Naples,1,2011-06-07T00:00:00Z,10,C,H,Color,9,A,SPU
3382,Tricky Pond,Naples,1,2011-06-07T00:00:00Z,10,C,H,Conductivity,36,L,uS
3382,Tricky Pond,Naples,1,2011-06-07T00:00:00Z,10,C,H,Alkalinity,8.5,B,mg/l
3382,Tricky Pond,Naples,1,2011-06-07T00:00:00Z,10,C,H,Color,9,T,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-08T00:00:00Z,5,C,H,pH,6.78,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-08T00:00:00Z,5,C,H,Color,14,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-08T00:00:00Z,5,C,H,Conductivity,34,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-08T00:00:00Z,5,C,H,Alkalinity,9.3,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-08T00:00:00Z,5,C,H,Color,14,T,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-08T00:00:00Z,10,C,H,pH,6.7,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-08T00:00:00Z,10,C,H,Color,22,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-08T00:00:00Z,10,C,H,Conductivity,35,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-08T00:00:00Z,10,C,H,Alkalinity,8.5,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-08T00:00:00Z,10,C,H,Color,20,T,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-08T00:00:00Z,10,C,H,pH,6.73,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-08T00:00:00Z,10,C,H,Color,15,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-08T00:00:00Z,10,C,H,Conductivity,34,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-08T00:00:00Z,10,C,H,Alkalinity,8.7,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-08T00:00:00Z,10,C,H,Color,15,T,SPU
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-08T00:00:00Z,3,C,H,pH,6.82,NA,NA
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-08T00:00:00Z,3,C,H,Color,20,A,SPU
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-08T00:00:00Z,3,C,H,Conductivity,35,L,uS
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-08T00:00:00Z,3,C,H,Alkalinity,8,B,mg/l
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-08T00:00:00Z,3,C,H,Color,15,T,SPU
3396,Adams Pond,Bridgton,1,2011-06-09T00:00:00Z,5,C,H,pH,6.95,NA,NA
3396,Adams Pond,Bridgton,1,2011-06-09T00:00:00Z,5,C,H,Color,20,A,SPU
3396,Adams Pond,Bridgton,1,2011-06-09T00:00:00Z,5,C,H,Conductivity,32,L,uS
3396,Adams Pond,Bridgton,1,2011-06-09T00:00:00Z,5,C,H,Alkalinity,11,B,mg/l
3396,Adams Pond,Bridgton,1,2011-06-09T00:00:00Z,5,C,H,Color,18,T,SPU
3454,Highland Lake,Bridgton,1,2011-06-10T00:00:00Z,4,C,H,pH,6.75,NA,NA
3454,Highland Lake,Bridgton,1,2011-06-10T00:00:00Z,4,C,H,Color,20,A,SPU
3454,Highland Lake,Bridgton,1,2011-06-10T00:00:00Z,4,C,H,Conductivity,24,L,uS
3454,Highland Lake,Bridgton,1,2011-06-10T00:00:00Z,4,C,H,Alkalinity,7,B,mg/l
3454,Highland Lake,Bridgton,1,2011-06-10T00:00:00Z,4,C,H,Color,20,T,SPU
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-13T00:00:00Z,6,C,H,pH,6.55,NA,NA
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-13T00:00:00Z,6,C,H,Color,9,A,SPU
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-13T00:00:00Z,6,C,H,Conductivity,14,L,uS
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-13T00:00:00Z,6,C,H,Alkalinity,7.5,B,mg/l
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-13T00:00:00Z,6,C,H,Color,3,T,SPU
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-13T00:00:00Z,5,C,H,pH,6.8,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-13T00:00:00Z,5,C,H,Color,15,A,SPU
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-13T00:00:00Z,5,C,H,Conductivity,15,L,uS
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-13T00:00:00Z,5,C,H,Alkalinity,8,B,mg/l
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-13T00:00:00Z,5,C,H,Color,15,T,SPU
3456,Woods Pond,Bridgton,1,2011-06-13T00:00:00Z,4,C,H,pH,6.5,NA,NA
3456,Woods Pond,Bridgton,1,2011-06-13T00:00:00Z,4,C,H,Color,30,A,SPU
3456,Woods Pond,Bridgton,1,2011-06-13T00:00:00Z,4,C,H,Conductivity,16,L,uS
3456,Woods Pond,Bridgton,1,2011-06-13T00:00:00Z,4,C,H,Alkalinity,8,B,mg/l
3456,Woods Pond,Bridgton,1,2011-06-13T00:00:00Z,4,C,H,Color,25,T,SPU
3418,Long (McWain) Pond,Waterford,1,2011-06-15T00:00:00Z,5,C,H,pH,6.55,NA,NA
3418,Long (McWain) Pond,Waterford,1,2011-06-15T00:00:00Z,5,C,H,Color,20,A,SPU
3418,Long (McWain) Pond,Waterford,1,2011-06-15T00:00:00Z,5,C,H,Conductivity,19,L,uS
3418,Long (McWain) Pond,Waterford,1,2011-06-15T00:00:00Z,5,C,H,Alkalinity,6,B,mg/l
3418,Long (McWain) Pond,Waterford,1,2011-06-15T00:00:00Z,5,C,H,Color,17,T,SPU
3420,Bear Pond,Waterford,1,2011-06-15T00:00:00Z,4,C,H,pH,6.65,NA,NA
3420,Bear Pond,Waterford,1,2011-06-15T00:00:00Z,4,C,H,Color,17,A,SPU
3420,Bear Pond,Waterford,1,2011-06-15T00:00:00Z,4,C,H,Conductivity,22,L,uS
3420,Bear Pond,Waterford,1,2011-06-15T00:00:00Z,4,C,H,Alkalinity,7,B,mg/l
3420,Bear Pond,Waterford,1,2011-06-15T00:00:00Z,4,C,H,Color,17,T,SPU
3448,Island Pond,"Harrison, Waterford",1,2011-06-15T00:00:00Z,4,C,H,pH,6.6,NA,NA
3448,Island Pond,"Harrison, Waterford",1,2011-06-15T00:00:00Z,4,C,H,Color,18,A,SPU
3448,Island Pond,"Harrison, Waterford",1,2011-06-15T00:00:00Z,4,C,H,Conductivity,23,L,uS
3448,Island Pond,"Harrison, Waterford",1,2011-06-15T00:00:00Z,4,C,H,Alkalinity,7,B,mg/l
3448,Island Pond,"Harrison, Waterford",1,2011-06-15T00:00:00Z,4,C,H,Color,13,T,SPU
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-15T00:00:00Z,4,C,H,pH,6.7,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-15T00:00:00Z,4,C,H,Color,23,A,SPU
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-15T00:00:00Z,4,C,H,Conductivity,31,L,uS
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-15T00:00:00Z,4,C,H,Alkalinity,8,B,mg/l
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-15T00:00:00Z,4,C,H,Color,20,T,SPU
3416,Keoka Lake,Waterford,1,2011-06-16T00:00:00Z,4,C,H,pH,6.9,NA,NA
3416,Keoka Lake,Waterford,1,2011-06-16T00:00:00Z,4,C,H,Color,12,A,SPU
3416,Keoka Lake,Waterford,1,2011-06-16T00:00:00Z,4,C,H,Conductivity,30,L,uS
3416,Keoka Lake,Waterford,1,2011-06-16T00:00:00Z,4,C,H,Alkalinity,9,B,mg/l
3416,Keoka Lake,Waterford,1,2011-06-16T00:00:00Z,4,C,H,Color,12,T,SPU
3382,Tricky Pond,Naples,1,2011-06-20T00:00:00Z,7,C,H,pH,6.85,NA,NA
3382,Tricky Pond,Naples,1,2011-06-20T00:00:00Z,7,C,H,Color,7,A,SPU
3382,Tricky Pond,Naples,1,2011-06-20T00:00:00Z,7,C,H,Conductivity,30,L,uS
3382,Tricky Pond,Naples,1,2011-06-20T00:00:00Z,7,C,H,Alkalinity,8,B,mg/l
3382,Tricky Pond,Naples,1,2011-06-20T00:00:00Z,7,C,H,Color,7,T,SPU
3234,Stearns Pond,Sweden,1,2011-06-21T00:00:00Z,4,C,H,pH,6.7,NA,NA
3234,Stearns Pond,Sweden,1,2011-06-21T00:00:00Z,4,C,H,Color,25,A,SPU
3234,Stearns Pond,Sweden,1,2011-06-21T00:00:00Z,4,C,H,Conductivity,22,L,uS
3234,Stearns Pond,Sweden,1,2011-06-21T00:00:00Z,4,C,H,Alkalinity,7,B,mg/l
3234,Stearns Pond,Sweden,1,2011-06-21T00:00:00Z,4,C,H,Color,23,T,SPU
3424,Moose Pond,Waterford,1,2011-06-21T00:00:00Z,4,C,H,pH,6.75,NA,NA
3424,Moose Pond,Waterford,1,2011-06-21T00:00:00Z,4,C,H,Color,12,A,SPU
3424,Moose Pond,Waterford,1,2011-06-21T00:00:00Z,4,C,H,Conductivity,19,L,uS
3424,Moose Pond,Waterford,1,2011-06-21T00:00:00Z,4,C,H,Alkalinity,6,B,mg/l
3712,Forest Lake (Goose Pond),"Cumberland, Gray, Windham",1,2011-06-22T00:00:00Z,3,C,NA,pH,6.3,NA,NA
3712,Forest Lake (Goose Pond),"Cumberland, Gray, Windham",1,2011-06-22T00:00:00Z,3,C,NA,Alkalinity,9,B-LAMOTTE 4491,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-22T00:00:00Z,5,C,H,pH,6.91,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-22T00:00:00Z,5,C,H,Color,22,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-22T00:00:00Z,5,C,H,Conductivity,34,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-22T00:00:00Z,5,C,H,Alkalinity,8.7,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-06-22T00:00:00Z,5,C,H,Color,17,T,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-22T00:00:00Z,5,C,H,pH,6.91,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-22T00:00:00Z,5,C,H,Color,22,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-22T00:00:00Z,5,C,H,Conductivity,34,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-22T00:00:00Z,5,C,H,Alkalinity,8.6,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-06-22T00:00:00Z,5,C,H,Color,20,T,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-22T00:00:00Z,5,C,H,pH,6.91,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-22T00:00:00Z,5,C,H,Color,14,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-22T00:00:00Z,5,C,H,Conductivity,34,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-22T00:00:00Z,5,C,H,Alkalinity,7,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-06-22T00:00:00Z,5,C,H,Color,14,T,SPU
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-22T00:00:00Z,5,C,H,pH,6.88,NA,NA
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-22T00:00:00Z,5,C,H,Color,16,A,SPU
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-22T00:00:00Z,5,C,H,Conductivity,34,L,uS
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-22T00:00:00Z,5,C,H,Alkalinity,8,B,mg/l
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-06-22T00:00:00Z,5,C,H,Color,16,T,SPU
3454,Highland Lake,Bridgton,1,2011-06-27T00:00:00Z,6,C,H,pH,6.6,NA,NA
3454,Highland Lake,Bridgton,1,2011-06-27T00:00:00Z,6,C,H,Color,13,A,SPU
3454,Highland Lake,Bridgton,1,2011-06-27T00:00:00Z,6,C,H,Conductivity,24,L,uS
3454,Highland Lake,Bridgton,1,2011-06-27T00:00:00Z,6,C,H,Alkalinity,8.5,B,mg/l
3454,Highland Lake,Bridgton,1,2011-06-27T00:00:00Z,6,C,H,Color,4,T,SPU
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-28T00:00:00Z,5,C,H,pH,6.79,NA,NA
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-28T00:00:00Z,5,C,H,Color,10,A,SPU
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-28T00:00:00Z,5,C,H,Conductivity,17,L,uS
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-28T00:00:00Z,5,C,H,Alkalinity,7.5,B,mg/l
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-06-28T00:00:00Z,5,C,H,Color,10,T,SPU
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-28T00:00:00Z,5,C,H,pH,6.9,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-28T00:00:00Z,5,C,H,Color,14,A,SPU
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-28T00:00:00Z,5,C,H,Conductivity,17,L,uS
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-28T00:00:00Z,5,C,H,Alkalinity,7,B,mg/l
3374,Peabody Pond,"Bridgton, Sebago",1,2011-06-28T00:00:00Z,5,C,H,Color,14,T,SPU
3396,Adams Pond,Bridgton,1,2011-06-28T00:00:00Z,8,C,H,pH,6.89,NA,NA
3396,Adams Pond,Bridgton,1,2011-06-28T00:00:00Z,8,C,H,Color,8,A,SPU
3396,Adams Pond,Bridgton,1,2011-06-28T00:00:00Z,8,C,H,Conductivity,29,L,uS
3396,Adams Pond,Bridgton,1,2011-06-28T00:00:00Z,8,C,H,Alkalinity,9.9,B,mg/l
3396,Adams Pond,Bridgton,1,2011-06-28T00:00:00Z,8,C,H,Color,9,T,SPU
3456,Woods Pond,Bridgton,1,2011-06-28T00:00:00Z,4,C,H,pH,6.69,NA,NA
3456,Woods Pond,Bridgton,1,2011-06-28T00:00:00Z,4,C,H,Color,20,A,SPU
3456,Woods Pond,Bridgton,1,2011-06-28T00:00:00Z,4,C,H,Conductivity,18,L,uS
3456,Woods Pond,Bridgton,1,2011-06-28T00:00:00Z,4,C,H,Alkalinity,7.2,B,mg/l
3456,Woods Pond,Bridgton,1,2011-06-28T00:00:00Z,4,C,H,Color,15,T,SPU
3416,Keoka Lake,Waterford,1,2011-06-29T00:00:00Z,4,C,H,pH,6.9,NA,NA
3416,Keoka Lake,Waterford,1,2011-06-29T00:00:00Z,4,C,H,Color,24,A,SPU
3416,Keoka Lake,Waterford,1,2011-06-29T00:00:00Z,4,C,H,Conductivity,28,L,uS
3416,Keoka Lake,Waterford,1,2011-06-29T00:00:00Z,4,C,H,Alkalinity,9.1,B,mg/l
3416,Keoka Lake,Waterford,1,2011-06-29T00:00:00Z,4,C,H,Color,20,T,SPU
3418,Long (McWain) Pond,Waterford,1,2011-06-29T00:00:00Z,4,C,H,pH,6.8,NA,NA
3418,Long (McWain) Pond,Waterford,1,2011-06-29T00:00:00Z,4,C,H,Color,16,A,SPU
3418,Long (McWain) Pond,Waterford,1,2011-06-29T00:00:00Z,4,C,H,Conductivity,22,L,uS
3418,Long (McWain) Pond,Waterford,1,2011-06-29T00:00:00Z,4,C,H,Alkalinity,7.2,B,mg/l
3418,Long (McWain) Pond,Waterford,1,2011-06-29T00:00:00Z,4,C,H,Color,12,T,SPU
3420,Bear Pond,Waterford,1,2011-06-29T00:00:00Z,6,C,H,pH,6.72,NA,NA
3420,Bear Pond,Waterford,1,2011-06-29T00:00:00Z,6,C,H,Color,15,A,SPU
3420,Bear Pond,Waterford,1,2011-06-29T00:00:00Z,6,C,H,Conductivity,25,L,uS
3420,Bear Pond,Waterford,1,2011-06-29T00:00:00Z,6,C,H,Alkalinity,9.2,B,mg/l
3420,Bear Pond,Waterford,1,2011-06-29T00:00:00Z,6,C,H,Color,10,T,SPU
3448,Island Pond,"Harrison, Waterford",1,2011-06-29T00:00:00Z,5,C,H,pH,6.67,NA,NA
3448,Island Pond,"Harrison, Waterford",1,2011-06-29T00:00:00Z,5,C,H,Color,24,A,SPU
3448,Island Pond,"Harrison, Waterford",1,2011-06-29T00:00:00Z,5,C,H,Conductivity,30,L,uS
3448,Island Pond,"Harrison, Waterford",1,2011-06-29T00:00:00Z,5,C,H,Alkalinity,9.2,B,mg/l
3448,Island Pond,"Harrison, Waterford",1,2011-06-29T00:00:00Z,5,C,H,Color,15,T,SPU
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-29T00:00:00Z,4,C,H,pH,6.95,NA,NA
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-29T00:00:00Z,4,C,H,Color,10,A,SPU
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-29T00:00:00Z,4,C,H,Conductivity,38,L,uS
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-29T00:00:00Z,4,C,H,Alkalinity,9.9,B,mg/l
3452,Crystal (Anonymous) Lake,Harrison,1,2011-06-29T00:00:00Z,4,C,H,Color,6,T,SPU
3382,Tricky Pond,Naples,1,2011-07-05T00:00:00Z,5,C,H,pH,6.65,NA,NA
3382,Tricky Pond,Naples,1,2011-07-05T00:00:00Z,5,C,H,Color,8,A,SPU
3382,Tricky Pond,Naples,1,2011-07-05T00:00:00Z,5,C,H,Conductivity,33,L,uS
3382,Tricky Pond,Naples,1,2011-07-05T00:00:00Z,5,C,H,Alkalinity,9,B,mg/l
3382,Tricky Pond,Naples,1,2011-07-05T00:00:00Z,5,C,H,Color,8,T,SPU
3424,Moose Pond,Waterford,1,2011-07-05T00:00:00Z,4,C,H,pH,6.65,NA,NA
3424,Moose Pond,Waterford,1,2011-07-05T00:00:00Z,4,C,H,Color,5,A,SPU
3424,Moose Pond,Waterford,1,2011-07-05T00:00:00Z,4,C,H,Conductivity,16,L,uS
3424,Moose Pond,Waterford,1,2011-07-05T00:00:00Z,4,C,H,Alkalinity,9,B,mg/l
3424,Moose Pond,Waterford,1,2011-07-05T00:00:00Z,4,C,H,Color,3,T,SPU
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-06T00:00:00Z,3,C,H,pH,6.8,NA,NA
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-06T00:00:00Z,3,C,H,Color,12,A,SPU
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-06T00:00:00Z,3,C,H,Conductivity,19,L,uS
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-06T00:00:00Z,3,C,H,Alkalinity,7.5,B,mg/l
3188,Ingalls (Foster's) Pond,Bridgton,1,2011-07-06T00:00:00Z,3,C,H,Color,10,T,SPU
3396,Adams Pond,Bridgton,1,2011-07-06T00:00:00Z,7,C,H,pH,6.9,NA,NA
3396,Adams Pond,Bridgton,1,2011-07-06T00:00:00Z,7,C,H,Color,10,A,SPU
3396,Adams Pond,Bridgton,1,2011-07-06T00:00:00Z,7,C,H,Conductivity,40,L,uS
3396,Adams Pond,Bridgton,1,2011-07-06T00:00:00Z,7,C,H,Alkalinity,11.5,B,mg/l
3396,Adams Pond,Bridgton,1,2011-07-06T00:00:00Z,7,C,H,Color,8,T,SPU
3234,Stearns Pond,Sweden,1,2011-07-07T00:00:00Z,4,C,H,pH,6.69,NA,NA
3234,Stearns Pond,Sweden,1,2011-07-07T00:00:00Z,4,C,H,Color,19,A,SPU
3234,Stearns Pond,Sweden,1,2011-07-07T00:00:00Z,4,C,H,Conductivity,27,L,uS
3234,Stearns Pond,Sweden,1,2011-07-07T00:00:00Z,4,C,H,Alkalinity,7,B,mg/l
3234,Stearns Pond,Sweden,1,2011-07-07T00:00:00Z,4,C,H,Color,20,T,SPU
3712,Forest Lake (Goose Pond),"Cumberland, Gray, Windham",1,2011-07-07T00:00:00Z,3,C,NA,pH,6.3,NA,NA
3712,Forest Lake (Goose Pond),"Cumberland, Gray, Windham",1,2011-07-07T00:00:00Z,3,C,NA,Alkalinity,9,B-LAMOTTE 4491,mg/l
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-07-07T00:00:00Z,4,C,H,pH,6.65,NA,NA
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-07-07T00:00:00Z,4,C,H,Color,10,A,SPU
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-07-07T00:00:00Z,4,C,H,Conductivity,40,L,uS
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-07-07T00:00:00Z,4,C,H,Alkalinity,9,B,mg/l
9685,Bay of Naples Lake (Brandy Pond),Naples,1,2011-07-07T00:00:00Z,4,C,H,Color,12,T,SPU
3454,Highland Lake,Bridgton,1,2011-07-08T00:00:00Z,4,C,H,pH,6.65,NA,NA
3454,Highland Lake,Bridgton,1,2011-07-08T00:00:00Z,4,C,H,Color,15,A,SPU
3454,Highland Lake,Bridgton,1,2011-07-08T00:00:00Z,4,C,H,Conductivity,22,L,uS
3454,Highland Lake,Bridgton,1,2011-07-08T00:00:00Z,4,C,H,Alkalinity,8,B,mg/l
3454,Highland Lake,Bridgton,1,2011-07-08T00:00:00Z,4,C,H,Color,5,T,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-07-08T00:00:00Z,4,C,H,pH,6.7,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-07-08T00:00:00Z,4,C,H,Color,14,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-07-08T00:00:00Z,4,C,H,Conductivity,35,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-07-08T00:00:00Z,4,C,H,Alkalinity,8.5,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011-07-08T00:00:00Z,4,C,H,Color,12,T,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-07-08T00:00:00Z,4,C,H,pH,6.8,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-07-08T00:00:00Z,4,C,H,Color,14,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-07-08T00:00:00Z,4,C,H,Conductivity,36,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-07-08T00:00:00Z,4,C,H,Alkalinity,8.5,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",2,2011-07-08T00:00:00Z,4,C,H,Color,12,T,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-07-08T00:00:00Z,5,C,H,pH,6.75,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-07-08T00:00:00Z,5,C,H,Color,18,A,SPU
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-07-08T00:00:00Z,5,C,H,Conductivity,36,L,uS
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-07-08T00:00:00Z,5,C,H,Alkalinity,9,B,mg/l
5780,Long Lake,"Bridgton, Harrison, Naples",3,2011-07-08T00:00:00Z,5,C,H,Color,15,T,SPU
3374,Peabody Pond,"Bridgton, Sebago",1,2011-07-12T00:00:00Z,5,C,H,pH,6.6,NA,NA
3374,Peabody Pond,"Bridgton, Sebago",1,2011-07-12T00:00:00Z,5,C,H,Color,20,A,SPU
3374,Peabody Pond,"Bridgton, Sebago",1,2011-07-12T00:00:00Z,5,C,H,Conductivity,20,L,uS
3374,Peabody Pond,"Bridgton, Sebago",1,2011-07-12T00:00:00Z,5,C,H,Alkalinity,7.5,B,mg/l
3374,Peabody Pond,"Bridgton, Sebago",1,2011-07-12T00:00:00Z,5,C,H,Color,14,T,SPU
3456,Woods Pond,Bridgton,1,2011-07-12T00:00:00Z,2,C,H,pH,6.59,NA,NA
3456,Woods Pond,Bridgton,1,2011-07-12T00:00:00Z,2,C,H,Color,28,A,SPU
3456,Woods Pond,Bridgton,1,2011-07-12T00:00:00Z,2,C,H,Conductivity,22,L,uS
3456,Woods Pond,Bridgton,1,2011-07-12T00:00:00Z,2,C,H,Alkalinity,6.2,B,mg/l
3456,Woods Pond,Bridgton,1,2011-07-12T00:00:00Z,2,C,H,Color,29,T,SPU
3448,Island Pond,"Harrison, Waterford",1,2011-07-15T00:00:00Z,4,C,H,pH,6.75,NA,NA
3448,Island Pond,"Harrison, Waterford",1,2011-07-15T00:00:00Z,4,C,H,Color,17,A,SPU
3448,Island Pond,"Harrison, Waterford",1,2011-07-15T00:00:00Z,4,C,H,Conductivity,33,L,uS
3448,Island Pond,"Harrison, Waterford",1,2011-07-15T00:00:00Z,4,C,H,Alkalinity,9,B,mg/l
3448,Island Pond,"Harrison, Waterford",1,2011-07-15T00:00:00Z,4,C,H,Color,14,T,SPU
3234,Stearns Pond,Sweden,1,2011-07-18T00:00:00Z,5,C,H,pH,6.57,NA,NA
3234,Stearns Pond,Sweden,1,2011-07-18T00:00:00Z,5,C,H,Color,19,A,SPU
3234,Stearns Pond,Sweden,1,2011-07-18T00:00:00Z,5,C,H,Conductivity,28,L,uS
3234,Stearns Pond,Sweden,1,2011-07-18T00:00:00Z,5,C,H,Alkalinity,10,B,mg/l
3234,Stearns Pond,Sweden,1,2011-07-18T00:00:00Z,5,C,H,Color,28,T,SPU
3418,Long (McWain) Pond,Waterford,1,2011-07-18T00:00:00Z,4,C,H,pH,6.9,NA,NA
3418,Long (McWain) Pond,Waterford,1,2011-07-18T00:00:00Z,4,C,H,Color,11,A,SPU
3418,Long (McWain) Pond,Waterford,1,2011-07-18T00:00:00Z,4,C,H,Conductivity,25,L,uS
3418,Long (McWain) Pond,Waterford,1,2011-07-18T00:00:00Z,4,C,H,Alkalinity,10,B,mg/l
3418,Long (McWain) Pond,Waterford,1,2011-07-18T00:00:00Z,4,C,H,Color,22,T,SPU
3424,Moose Pond,Waterford,1,2011-07-18T00:00:00Z,6,C,H,pH,6.7,NA,NA
3424,Moose Pond,Waterford,1,2011-07-18T00:00:00Z,6,C,H,Color,14,A,SPU
3424,Moose Pond,Waterford,1,2011-07-18T00:00:00Z,6,C,H,Conductivity,18,L,uS
3424,Moose Pond,Waterford,1,2011-07-18T00:00:00Z,6,C,H,Alkalinity,8.8,B,mg/l
3424,Moose Pond,Waterford,1,2011-07-18T00:00:00Z,6,C,H,Color,17,T,SPU
